100 0.7 43 1926.0 "[['Chapecó' 'Lages' 'Santa Catarina' 'Jaraguá do Sul' 'Joinville'
  'São Bento do Sul' 'Blumenau' 'São José' 'Brusque' 'Florianópolis'
  'Balneário Camboriú' 'Itajaí' 'Tubarão' 'Criciúma' 'Caçador']]"
0.3 42 1950.0
0.5 53 1924.9
0.7 4 192.6
100 0.3 99 1912.0 "[['Caçador' 'Lages' 'Santa Catarina' 'Balneário Camboriú' 'Brusque'
  'Blumenau' 'Jaraguá do Sul' 'Joinville' 'Itajaí' 'Tubarão' 'Criciúma'
  'São José' 'Florianópolis' 'São Bento do Sul' 'Chapecó']]"
100 0.3 45 2050.0 "[['Joinville' 'Lages' 'Criciúma' 'Tubarão' 'Florianópolis' 'São José'
  'Santa Catarina' 'Caçador' 'Chapecó' 'São Bento do Sul'
  'Jaraguá do Sul' 'Balneário Camboriú' 'Itajaí' 'Blumenau' 'Brusque']]"
100 0.3 92 2035.0 "[['Tubarão' 'Chapecó' 'Caçador' 'Lages' 'Santa Catarina' 'São José'
  'Florianópolis' 'Brusque' 'Blumenau' 'Balneário Camboriú' 'Itajaí'
  'Jaraguá do Sul' 'Joinville' 'São Bento do Sul' 'Criciúma']]"
100 0.3 40 2142.0 "[['Caçador' 'Chapecó' 'Lages' 'Blumenau' 'São José' 'Florianópolis'
  'Brusque' 'Balneário Camboriú' 'Joinville' 'São Bento do Sul'
  'Jaraguá do Sul' 'Tubarão' 'Criciúma' 'Santa Catarina' 'Itajaí']]"
100 0.3 7 1779.0 "[['Chapecó' 'Caçador' 'Santa Catarina' 'São José' 'Jaraguá do Sul'
  'Blumenau' 'Brusque' 'Balneário Camboriú' 'Joinville'
  'São Bento do Sul' 'Itajaí' 'Florianópolis' 'Tubarão' 'Criciúma'
